Respondent ID,Response Date,Responses,Tags,Sentiment
118251305929,Feb 23 2023 11:47 AM,"The more congested the BQE gets, the more congested the streets get. Traffic diverts to the streets. Reckless drivers, speeders, unsafe BQE and streets","Traffic congestion, Dangerous driver behavior",Negative
118251273595,Feb 23 2023 11:13 AM,keep clean the public space under the BQE,"Clean litter, BQE Underpass",Negative
118251242024,Feb 23 2023 10:40 AM,"Underneath the North section of the BQE is dirty. The highway itself is filled with potholes, and there is always traffic congestion which leads to some people driving like maniacs to cut inbetween traffic or get off exits. There are so many issues... ","Road surface improvements, Traffic congestion, Clean litter, BQE Underpass",Negative
118251241764,Feb 23 2023 10:40 AM,1) Encouraging public space and/or local businesses to open up along the BQE. It is a desolate and dirty underpass that is impossible to cross safely. 2) Create more entrances or improve flow onto the BQE/tunnel near W 9th st so there is not constant congestion near residential streets.,"Tunnel, Pedestrian safety",Negative
118251227223,Feb 23 2023 10:24 AM,Increase lanes to the original 3 in the Brooklyn Promenade section and remove trucks from BQE.,"Expand lanes, Heavy truck traffic",Negative
118251218446,Feb 23 2023 10:14 AM,This highway is a scar on Brooklyn and should be fully demolished and converted back to local streets with no trucks allowed,Close it,Negative
118251218156,Feb 23 2023 10:14 AM,Biking or walking across the BQE corridor in sunset park is stressful and does not feel safe due to speeding cars and bad air quality. I live walking or biking distance from Costco and other stores and would like to shop there but hesitate to walk or bike in the area (and I don't own a car).,"Cyclist Safety, Pedestrian safety",Negative
118251191141,Feb 23 2023 09:44 AM,Let's get some speed cameras and remove all illegally parked cars,Enforcement,Negative
118251167972,Feb 23 2023 09:19 AM,"Align the lights better on roads leading to BQE.  One light changes green and the other turns red.  This causes cars to block intersections especially on 3rd ave and 17th st and 3rd ave and prospect Ave.
Clean up Hamilton expressway under BQE. There are so many people permanently living under there (RVs, Trailers, tents)",Fix traffic lights,Negative
118251154782,Feb 23 2023 09:03 AM,"It's ugly, loud and generally unpleasant ",Noise pollution,Negative
118251145023,Feb 23 2023 08:50 AM,Build more Brooklyn queens trains and limit cars in the city ,Alternative Transportation,Negative
118251140192,Feb 23 2023 08:43 AM,"Enforced speed limits for the trucks would be great, they drive insanely coming off the BQE exit where there is a cross walk. They also speed along the neighborhood streets where there are families and pedestrians. ","Enforcement, Pedestrian safety",Negative
118251133184,Feb 23 2023 08:33 AM,"I live near the mcguiness blvd and Humboldt exit. Cars speed out of this exit offer running lights. Crossing the BQE as a pedestrian is often unsafe (lights are times to not not give a lot of time for pedestrians to make the crossing). 

There are also a lack of crosswalks and stop signs along Humboldt. Cars coming off the highway speed through this and it’s u safe for pedestrians. Reducing speed here would make things much safer. ","Enforcement, Pedestrian safety",Negative
118251130869,Feb 23 2023 08:30 AM,"The perma-traffic-jam between Flushing Ave and Cadman Plaza going west, and Hamilton Ave and Cadman Plaza going east doesn't seem to be solving any of the problems it set out to solve.",Traffic congestion,Negative
118251109278,Feb 23 2023 07:57 AM,None ,Unrelated comment,Positive
118251105307,Feb 23 2023 07:50 AM,"Creating parking spaces along 3rd avenue underneath the bqe has made portions of 3rd avenue far more accessible to drivers coming from other areas. But it’s also important that parts of the neighborhood exist to serve the people who live there. Additionally, residents who live on waterfronts (including sunset park) need better waterfront access, including greenspaces and waterfront bike trails. 

In north Brooklyn, there are many bicycle couriers at any given time delivering food, or students biking to school, and they deserve to be able to access bike-only lanes that are fully divided from traffic, for their own safety, including better protected access to the Brooklyn, Manhattan, and Williamsburg bridges. In downtown Brooklyn I’ve witnessed many accidents involving cyclists, and have known students who were killed in car/bike accidents on the way to school or work in north Brooklyn, and this is unacceptable.","Protected bike lanes, Cyclist Safety",Negative
118251093148,Feb 23 2023 07:31 AM,"Crime and drug use is a problem, police presence and patrol has not been seen at least not by me.",Enforcement,Negative
118250902470,Feb 23 2023 01:31 AM,"Safer exits and on-ramps off the BQE for cars, limit the size of trucks allowed to use it (no 53’ trailers). 

Underneath: Bike and e-scooter lanes (my main commute to work method). ","Alternative Transportation, Heavy truck traffic",Negative
118250878722,Feb 23 2023 12:34 AM,Two exit lanes at south bound flushing Ave exit. Continue to reconstruct improve and maintain it. Need better maintenance cleaning and lighting underneath.,Better exits,Negative
118250875465,Feb 23 2023 12:26 AM,"Add a toll to the BQE or just totally demolish it. It’s a blight on Brooklyn that could be replaced with public transit (IBX for example, which should be a subway line not light rail). ","Passenger toll, Close it, Alternative Transportation",Negative
118250865215,Feb 23 2023 12:01 AM,Enforce the damn traffic laws!,Enforcement,Negative
118250856704,Feb 22 2023 11:42 PM,Your program about BQE is tepid to understand the harm it has caused to local communities in Brooklyn. We might remind ourselves that an equally populous and functional borough existed without the BQE.,"Pessimistic, Close it",Negative
118250850145,Feb 22 2023 11:27 PM,The under part is scary - maybe consider lighting or something to make it less freaky,"BQE Underpass, Better lighting",Negative
118250838314,Feb 22 2023 11:01 PM,"It’s filthy underneath, and the trucks roaring by at all hours are so noisy that we can’t keep our windows open at night. I’m not sure if there’s anything that can be done to fix the noise/vibrations, but it would be nice if we had access to the waterfront just on the other side, which is currently fenced off/prohibited ","Vibrations, Clean litter, Heavy truck traffic, Noise pollution",Negative
118250828025,Feb 22 2023 10:39 PM,Stop reducing lanes and putting lights at the end of highway exits ,"Expand lanes, Fix traffic lights",Negative
118250813830,Feb 22 2023 10:11 PM,Scratch bike lanes and bring back Car lanes.,Expand lanes,Negative
118250664280,Feb 22 2023 05:48 PM,"it’s very unsafe, i think at this point it’s almost every day there’s a car accident. Also the merge lane from the Verezzano into the BQE/Belt PKWay is very very dangerous and always makes traffic unbearable ","Dangerous driver behavior, Confusing merges",Negative
118250664430,Feb 22 2023 05:48 PM,"The current state of the BQE is atrocious, both the physical state & the amount of traffic.",Traffic congestion,Negative
118250664526,Feb 22 2023 05:48 PM,The Rich connected folks of Brooklyn Heights represent the smallest of parties that is how thier input should be digested ,Unrelated comment,Negative
118250623067,Feb 22 2023 04:51 PM,"More enforcement in HOV lane, HOV lane open 24 hours or during more hours, open up more lanes from HOV into tunnel since it bottlenecks at end ","Enforcement, HOV Lanes",Negative
118250609702,Feb 22 2023 04:33 PM,"Worst traffic in the city- worse than the Bruckner, BxRP, Grand Central, Van Wyck, southern state, cross island, Long Island, belt, jersey turnpike. BQE is the WORST! ",Traffic congestion,Negative
118250605174,Feb 22 2023 04:27 PM,Too many accidents on the Verrazano Bridge due on daily basis to idiots that don’t know how to drive! Also too many Single occupants in HOV!   Also needs a “exit escape “ when vehicle breaks down in HOV!  ,"Enforcement, Dangerous driver behavior",Negative
118250594485,Feb 22 2023 04:14 PM,"I live directly next to the BQE on 42nd street and work as a middle school teacher a block away from my house, also next to the BQE. 3rd and 4th avenues are dangerous, drivers use them as highways, and they endanger myself, my family, and my students. Additionally, the inclusion of parking meters (without community input) under the  BQE has only made conditions more dangerous - while all those parking spots go unused, people park in the daylight zones/pedestrian refuges/crub extensions, on bike lanes, or completely on the crosswalk constantly. I place 311 complaints constantly, and nothing is ever done about it, especially when the police can be seen doing the same at every possible opportunity. More people are also parking in front of bus stops than I've ever seen before, and during the pandemic drivers have only gotten infinitely more reckless and dangerous. The metered parking has also made it even more difficult for my coworkers, who often have to commute from areas that don't have a good connection to our school in sunset park via public transit, to find parking. My partner works in Staten Island and is forced to drive (there used to be ferrys in industry city and BAT that connected to Staten Island, and turning the BQE into a train that connected to Staten Island would fix this issue). My partner has had an impossible time finding parking since the meters were added. 

Additionally, the ongoing construction on the BQE has been going on at all hours for weeks - even until late at night or very early in the morning. It has disrupted my home and my classroom, it is clear that there is no concern for the people who actually live here but those who will drive through our neighborhood.

 The BQE needs to be turned back into public transit as it originally was intended, and if it is replaced/rein visioned then it should be following the original plan of placing it next to 1st avenue through the industrial area, with better pedestrian safety features along it.","Alternative Transportation, Dangerous driver behavior",Negative
118250570237,Feb 22 2023 03:45 PM,Please improve cyclist safety by introducing a separate and divided bicycle lane from vehicle traffic. There have been many cyclists killed in the last few years in Zone 2 South due to lack of safe alternatives for cyclists. ,"Protected bike lanes, Cyclist Safety",Negative
118250553622,Feb 22 2023 03:26 PM,"I work on Myrtle Ave just one block south of the BQE and the amount of black dust that accumulates on surfaces each day is disgusting. It makes me worry about the families raising kids in apartments right next to it and makes me question biking, walking, and running along the roads under the viaduct. Putting an expressway through a densely populated city was always a bad choice and any changes to the BQE should be to minimize its usage and further separate it from BK residents",Air Pollution,Negative
